x,y,t,id
-73.8844195,42.8332074,2010-03-06T00:10:09Z,1016
-73.8844325,42.8331896,2010-03-06T00:26:25Z,1016
-73.8844015,42.8332086,2010-03-06T00:28:04Z,1016
-73.8844873,42.8332159,2010-03-06T00:30:06Z,1016
-73.8844294,42.8332154,2010-03-06T00:32:06Z,1016
-73.8843146,42.8335492,2010-03-06T00:34:10Z,1016
-73.8845315,42.8326686,2010-03-06T00:36:29Z,1016
-73.8845165,42.833343,2010-03-06T00:38:28Z,1016
-73.8844418,42.8331743,2010-03-06T00:40:13Z,1016
-73.8844125,42.8331734,2010-03-06T01:00:14Z,1016
-73.8898057,42.8351855,2010-03-06T02:13:26Z,1016
-73.8897769,42.8351546,2010-03-06T02:14:08Z,1016
-73.8904278,42.8353809,2010-03-06T02:16:11Z,1016
-73.8911986,42.8357501,2010-03-06T02:18:26Z,1016
-73.8911697,42.8359824,2010-03-06T02:20:08Z,1016
-73.890749,42.8352577,2010-03-06T02:22:07Z,1016
-73.8901547,42.8351344,2010-03-06T02:24:07Z,1016
-73.8900678,42.8350649,2010-03-06T02:26:16Z,1016
-73.8896584,42.834651,2010-03-06T02:28:11Z,1016
-73.8895337,42.8348258,2010-03-06T02:30:06Z,1016
-73.8895785,42.8348414,2010-03-06T02:32:07Z,1016
-73.8894823,42.8346488,2010-03-06T02:34:06Z,1016
-73.8895279,42.8347495,2010-03-06T02:36:40Z,1016
-73.8895631,42.8347384,2010-03-06T02:38:12Z,1016
-73.8896749,42.8348175,2010-03-06T02:40:12Z,1016
-73.8895028,42.8347941,2010-03-06T02:42:06Z,1016
-73.8894785,42.8346891,2010-03-06T02:44:07Z,1016
-73.8895897,42.8347207,2010-03-06T02:50:08Z,1016
-73.8896424,42.8347628,2010-03-06T03:00:28Z,1016
-73.8895781,42.8347178,2010-03-06T04:00:57Z,1016
-73.8896162,42.8347159,2010-03-06T05:00:39Z,1016
-73.8896188,42.8347568,2010-03-06T05:26:47Z,1016
-73.889557,42.8346966,2010-03-06T05:28:09Z,1016
-73.8902189,42.8350832,2010-03-06T05:30:11Z,1016
-73.8900855,42.8352819,2010-03-06T05:32:32Z,1016
-73.8900091,42.8353058,2010-03-06T05:34:38Z,1016
-73.8900036,42.8353577,2010-03-06T05:36:06Z,1016
-73.8900911,42.835385,2010-03-06T05:38:15Z,1016
-73.8898597,42.8353267,2010-03-06T05:40:13Z,1016
-73.8900618,42.8354324,2010-03-06T05:42:12Z,1016
-73.8905091,42.8358191,2010-03-06T05:44:11Z,1016
-73.8911867,42.8360002,2010-03-06T05:47:06Z,1016
-73.8911659,42.8355917,2010-03-06T05:48:05Z,1016
-73.8913387,42.835952,2010-03-06T05:50:11Z,1016
-73.8927669,42.8363762,2010-03-06T05:52:11Z,1016
-73.8950047,42.8359286,2010-03-06T05:55:35Z,1016
-73.8951277,42.836438,2010-03-06T05:56:06Z,1016
-73.8954109,42.8359932,2010-03-06T05:58:37Z,1016
-73.8954882,42.8356824,2010-03-06T06:00:38Z,1016
-73.8954636,42.8354259,2010-03-06T06:02:07Z,1016
-73.8953882,42.8354656,2010-03-06T06:04:15Z,1016
-73.8951562,42.835389,2010-03-06T06:06:08Z,1016
-73.8959156,42.8350092,2010-03-06T06:09:04Z,1016
-73.8957489,42.8349463,2010-03-06T06:10:06Z,1016
-73.8962898,42.8349226,2010-03-06T06:12:11Z,1016
-73.8969236,42.8345404,2010-03-06T06:14:08Z,1016
-73.8971819,42.834287,2010-03-06T06:16:09Z,1016
-73.897614,42.8343609,2010-03-06T06:18:12Z,1016
-73.8982249,42.8338528,2010-03-06T06:20:27Z,1016
-73.8985638,42.8336222,2010-03-06T06:22:14Z,1016
-73.8981304,42.833188,2010-03-06T06:24:07Z,1016
-73.8988899,42.8329341,2010-03-06T06:26:09Z,1016
-73.8983361,42.8327792,2010-03-06T06:28:07Z,1016
-73.8984324,42.8329979,2010-03-06T06:30:18Z,1016
-73.8975838,42.8330801,2010-03-06T06:34:15Z,1016
-73.8970429,42.8328191,2010-03-06T06:36:36Z,1016
-73.8980387,42.8334083,2010-03-06T06:39:37Z,1016
